No,Fields Name,OID,Type,Deskripsi,Status
4227,132,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.111.132,Hex-STRING,System metric,FALSE
4228,133,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.133,Hex-STRING,System metric,FALSE
4229,140,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.140,Hex-STRING,System metric,FALSE
4230,141,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.141,Hex-STRING,System metric,FALSE
4231,141,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.141,Hex-STRING,System metric,FALSE
4232,152,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.152,Hex-STRING,System metric,FALSE
4233,153,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.153,Hex-STRING,System metric,FALSE
4234,154,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.154,Hex-STRING,System metric,FALSE
4235,160,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.160,Hex-STRING,System metric,FALSE
4236,164,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.111.164,Hex-STRING,System metric,FALSE
4237,165,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.165,Hex-STRING,System metric,FALSE
4238,171,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.101.171,Hex-STRING,System metric,FALSE
4239,180,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.180,Hex-STRING,System metric,FALSE
4240,180,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.180,Hex-STRING,System metric,FALSE
4241,183,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.183,Hex-STRING,System metric,FALSE
4242,185,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.185,Hex-STRING,System metric,FALSE
4243,185,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.111.185,Hex-STRING,System metric,FALSE
4244,187,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.187,Hex-STRING,System metric,FALSE
4245,192,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.101.192,Hex-STRING,System metric,FALSE
4246,197,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.197,Hex-STRING,System metric,FALSE
4247,198,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.198,Hex-STRING,System metric,FALSE
4248,200,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.200,Hex-STRING,System metric,FALSE
4249,201,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.201,Hex-STRING,System metric,FALSE
4250,203,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.203,Hex-STRING,System metric,FALSE
4251,204,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.101.204,Hex-STRING,System metric,FALSE
4252,205,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.101.205,Hex-STRING,System metric,FALSE
4253,207,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.207,Hex-STRING,System metric,FALSE
4254,209,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.209,Hex-STRING,System metric,FALSE
4255,214,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.214,Hex-STRING,System metric,FALSE
4256,215,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.215,Hex-STRING,System metric,FALSE
4257,216,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.216,Hex-STRING,System metric,FALSE
4258,218,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.111.218,Hex-STRING,System metric,FALSE
4259,219,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.219,Hex-STRING,System metric,FALSE
4260,220,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.220,Hex-STRING,System metric,FALSE
4261,222,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.101.222,Hex-STRING,System metric,FALSE
4262,222,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.111.222,Hex-STRING,System metric,FALSE
4263,225,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.101.225,Hex-STRING,System metric,FALSE
4264,227,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.227,Hex-STRING,System metric,FALSE
4265,230,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.230,Hex-STRING,System metric,FALSE
4266,231,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.101.231,Hex-STRING,System metric,FALSE
4267,242,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.100.242,Hex-STRING,System metric,FALSE
4268,244,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.244,Hex-STRING,System metric,FALSE
4269,245,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.245,Hex-STRING,System metric,FALSE
4270,247,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.101.247,Hex-STRING,System metric,FALSE
4271,247,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.247,Hex-STRING,System metric,FALSE
4272,249,iso.3.6.1.2.1.9999.1.1.6.4.1.8.192.168.110.249,Hex-STRING,System metric,FALSE
4273,system_description,iso.3.6.1.4.1.9.9.150.1.1.1.0,Gauge32,Full OS/hardware description string,FALSE
4274,cpu_load,iso.3.6.1.4.1.2021.11.10.0,INTEGER,1-minute CPU load average,TRUE
4275,system_description,iso.3.6.1.4.1.3495.1.1.1.0,INTEGER,Full OS/hardware description string,FALSE
4276,system_object_id,iso.3.6.1.4.1.3495.1.1.2.0,INTEGER,Enterprise OID identifying hardware,FALSE
4277,system_uptime,iso.3.6.1.4.1.3495.1.1.3.0,INTEGER,sysUpTime — uptime since reboot,TRUE
4278,output_frequency,iso.3.6.1.4.1.3495.1.3.2.2.0,INTEGER,Output frequency,FALSE
4279,input_fail_cause,iso.3.6.1.4.1.3495.1.3.2.5.0,INTEGER,"Last transfer reason (`1`=No transfer, `2`=High voltage, `3`=Brownout...)",FALSE
4280,0,iso.3.6.1.4.1.3495.1.3.2.10.0,INTEGER,System metric,FALSE
4281,0,iso.3.6.1.4.1.3495.1.3.2.12.0,INTEGER,System metric,FALSE
4282,0,iso.3.6.1.4.1.3495.1.3.2.13.0,INTEGER,System metric,FALSE
4283,wifi_clients_count,iso.3.6.1.4.1.14988.1.1.1.4.0,Gauge32,Number of associated wifi clients,FALSE
4284,wifi_frequency,iso.3.6.1.4.1.14988.1.1.1.6.0,Gauge32,Current radio frequency,FALSE
4285,wifi_overall_rx_rate,iso.3.6.1.4.1.14988.1.1.1.10.0,Gauge32,Total WiFi RX throughput,FALSE
4286,58,iso.3.6.1.4.1.14988.1.1.2.1.1.2.58,STRING,System metric,FALSE
4287,329870,iso.3.6.1.4.1.14988.1.1.2.1.1.2.329870,STRING,System metric,FALSE
4288,484534,iso.3.6.1.4.1.14988.1.1.2.1.1.2.484534,STRING,System metric,FALSE
4289,581668,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581668,STRING,System metric,FALSE
4290,581674,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581674,STRING,System metric,FALSE
4291,581676,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581676,STRING,System metric,FALSE
4292,581683,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581683,STRING,System metric,FALSE
4293,581688,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581688,STRING,System metric,FALSE
4294,581703,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581703,STRING,System metric,FALSE
4295,581706,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581706,STRING,System metric,FALSE
4296,581711,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581711,STRING,System metric,FALSE
4297,581731,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581731,STRING,System metric,FALSE
4298,581733,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581733,STRING,System metric,FALSE
4299,581735,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581735,STRING,System metric,FALSE
4300,581737,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581737,STRING,System metric,FALSE
4301,581738,iso.3.6.1.4.1.14988.1.1.2.1.1.2.581738,STRING,System metric,FALSE
4302,58,iso.3.6.1.4.1.14988.1.1.2.1.1.3.58,IpAddress,System metric,FALSE
4303,329870,iso.3.6.1.4.1.14988.1.1.2.1.1.3.329870,IpAddress,System metric,FALSE
4304,484534,iso.3.6.1.4.1.14988.1.1.2.1.1.3.484534,IpAddress,System metric,FALSE
4305,581668,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581668,IpAddress,System metric,FALSE
4306,581674,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581674,IpAddress,System metric,FALSE
4307,581676,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581676,IpAddress,System metric,FALSE
4308,581683,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581683,IpAddress,System metric,FALSE
4309,581688,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581688,IpAddress,System metric,FALSE
4310,581703,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581703,IpAddress,System metric,FALSE
4311,581706,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581706,IpAddress,System metric,FALSE
4312,581711,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581711,IpAddress,System metric,FALSE
4313,581731,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581731,IpAddress,System metric,FALSE
4314,581733,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581733,IpAddress,System metric,FALSE
4315,581735,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581735,IpAddress,System metric,FALSE
4316,581737,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581737,IpAddress,System metric,FALSE
4317,581738,iso.3.6.1.4.1.14988.1.1.2.1.1.3.581738,IpAddress,System metric,FALSE
4318,58,iso.3.6.1.4.1.14988.1.1.2.1.1.4.58,IpAddress,System metric,FALSE
4319,329870,iso.3.6.1.4.1.14988.1.1.2.1.1.4.329870,IpAddress,System metric,FALSE
4320,484534,iso.3.6.1.4.1.14988.1.1.2.1.1.4.484534,IpAddress,System metric,FALSE
4321,581668,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581668,IpAddress,System metric,FALSE
4322,581674,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581674,IpAddress,System metric,FALSE
4323,581676,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581676,IpAddress,System metric,FALSE
4324,581683,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581683,IpAddress,System metric,FALSE
4325,581688,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581688,IpAddress,System metric,FALSE
4326,581703,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581703,IpAddress,System metric,FALSE
4327,581706,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581706,IpAddress,System metric,FALSE
4328,581711,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581711,IpAddress,System metric,FALSE
4329,581731,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581731,IpAddress,System metric,FALSE
4330,581733,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581733,IpAddress,System metric,FALSE
4331,581735,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581735,IpAddress,System metric,FALSE
4332,581737,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581737,IpAddress,System metric,FALSE
4333,581738,iso.3.6.1.4.1.14988.1.1.2.1.1.4.581738,IpAddress,System metric,FALSE
4334,58,iso.3.6.1.4.1.14988.1.1.2.1.1.5.58,IpAddress,System metric,FALSE
4335,329870,iso.3.6.1.4.1.14988.1.1.2.1.1.5.329870,IpAddress,System metric,FALSE
4336,484534,iso.3.6.1.4.1.14988.1.1.2.1.1.5.484534,IpAddress,System metric,FALSE
4337,581668,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581668,IpAddress,System metric,FALSE
4338,581674,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581674,IpAddress,System metric,FALSE
4339,581676,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581676,IpAddress,System metric,FALSE
4340,581683,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581683,IpAddress,System metric,FALSE
4341,581688,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581688,IpAddress,System metric,FALSE
4342,581703,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581703,IpAddress,System metric,FALSE
4343,581706,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581706,IpAddress,System metric,FALSE
4344,581711,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581711,IpAddress,System metric,FALSE
4345,581731,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581731,IpAddress,System metric,FALSE
4346,581733,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581733,IpAddress,System metric,FALSE
4347,581735,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581735,IpAddress,System metric,FALSE
4348,581737,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581737,IpAddress,System metric,FALSE
4349,581738,iso.3.6.1.4.1.14988.1.1.2.1.1.5.581738,IpAddress,System metric,FALSE
4350,58,iso.3.6.1.4.1.14988.1.1.2.1.1.6.58,IpAddress,System metric,FALSE
4351,329870,iso.3.6.1.4.1.14988.1.1.2.1.1.6.329870,IpAddress,System metric,FALSE
4352,484534,iso.3.6.1.4.1.14988.1.1.2.1.1.6.484534,IpAddress,System metric,FALSE
4353,581668,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581668,IpAddress,System metric,FALSE
4354,581674,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581674,IpAddress,System metric,FALSE
4355,581676,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581676,IpAddress,System metric,FALSE
4356,581683,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581683,IpAddress,System metric,FALSE
4357,581688,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581688,IpAddress,System metric,FALSE
4358,581703,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581703,IpAddress,System metric,FALSE
4359,581706,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581706,IpAddress,System metric,FALSE
4360,581711,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581711,IpAddress,System metric,FALSE
4361,581731,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581731,IpAddress,System metric,FALSE
4362,581733,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581733,IpAddress,System metric,FALSE
4363,581735,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581735,IpAddress,System metric,FALSE
4364,581737,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581737,IpAddress,System metric,FALSE
4365,581738,iso.3.6.1.4.1.14988.1.1.2.1.1.6.581738,IpAddress,System metric,FALSE
4366,58,iso.3.6.1.4.1.14988.1.1.2.1.1.7.58,INTEGER,System metric,FALSE
4367,329870,iso.3.6.1.4.1.14988.1.1.2.1.1.7.329870,INTEGER,System metric,FALSE
4368,484534,iso.3.6.1.4.1.14988.1.1.2.1.1.7.484534,INTEGER,System metric,FALSE
4369,581668,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581668,INTEGER,System metric,FALSE
4370,581674,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581674,INTEGER,System metric,FALSE
4371,581676,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581676,INTEGER,System metric,FALSE
4372,581683,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581683,INTEGER,System metric,FALSE
4373,581688,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581688,INTEGER,System metric,FALSE
4374,581703,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581703,INTEGER,System metric,FALSE
4375,581706,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581706,INTEGER,System metric,FALSE
4376,581711,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581711,INTEGER,System metric,FALSE
4377,581731,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581731,INTEGER,System metric,FALSE
4378,581733,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581733,INTEGER,System metric,FALSE
4379,581735,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581735,INTEGER,System metric,FALSE
4380,581737,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581737,INTEGER,System metric,FALSE
4381,581738,iso.3.6.1.4.1.14988.1.1.2.1.1.7.581738,INTEGER,System metric,FALSE
4382,58,iso.3.6.1.4.1.14988.1.1.2.1.1.8.58,Counter64,System metric,FALSE
4383,329870,iso.3.6.1.4.1.14988.1.1.2.1.1.8.329870,Counter64,System metric,FALSE
4384,484534,iso.3.6.1.4.1.14988.1.1.2.1.1.8.484534,Counter64,System metric,FALSE
4385,581668,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581668,Counter64,System metric,FALSE
4386,581674,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581674,Counter64,System metric,FALSE
4387,581676,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581676,Counter64,System metric,FALSE
4388,581683,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581683,Counter64,System metric,FALSE
4389,581688,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581688,Counter64,System metric,FALSE
4390,581703,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581703,Counter64,System metric,FALSE
4391,581706,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581706,Counter64,System metric,FALSE
4392,581711,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581711,Counter64,System metric,FALSE
4393,581731,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581731,Counter64,System metric,FALSE
4394,581733,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581733,Counter64,System metric,FALSE
4395,581735,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581735,Counter64,System metric,FALSE
4396,581737,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581737,Counter64,System metric,FALSE
4397,581738,iso.3.6.1.4.1.14988.1.1.2.1.1.8.581738,Counter64,System metric,FALSE
4398,58,iso.3.6.1.4.1.14988.1.1.2.1.1.9.58,Counter64,System metric,FALSE
4399,329870,iso.3.6.1.4.1.14988.1.1.2.1.1.9.329870,Counter64,System metric,FALSE
4400,484534,iso.3.6.1.4.1.14988.1.1.2.1.1.9.484534,Counter64,System metric,FALSE
4401,581668,iso.3.6.1.4.1.14988.1.1.2.1.1.9.581668,Counter64,System metric,FALSE
4402,581674,iso.3.6.1.4.1.14988.1.1.2.1.1.9.581674,Counter64,System metric,FALSE
4403,581676,iso.3.6.1.4.1.14988.1.1.2.1.1.9.581676,Counter64,System metric,FALSE
